index,Artist,Playlist AVG Release Time,Instagram Link,Artists Spotify Link,Career Started,Number of Tracks,Instagram Subscribers,Monthly Listeners,Time Since Latest Release,Average Release Time IG,AVG Release Time Artist,Playlist Description,Playlists Likes,Average Comments,Artist AVG Release,Playlist Link,Popularity Index,Artist Inside,AVG Release Time Per Track Artist,Average Likes,AVG listeners playlist,Number of artists in playlist
0,LOVNIS,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
1,ULITKA,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
2,Mark Loughrey,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
2335,Ponte Pilas,395.4468054149948,https://instagram.com/barbicop.maddie?igshid=YmMyMTA2M2Y=,https://open.spotify.com/artist/3ZUBFjhQCDfQoFcaj965b9,249.0,8.0,-1.0,245.0,53.47611813465278,0.0,49.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,2,Barbicop,31.0,,230779.10901001113,2697.0
2336,Ponte Pilas,395.4468054149948,https://instagram.com/schorl3,https://open.spotify.com/artist/7Mr6UlWMcbA6ZquKrmc2y5,1103.0,40.0,-1.0,84800.0,4.476167415347222,0.0,80.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,33,Schorl3,27.0,,230779.10901001113,2697.0
2337,Ponte Pilas,395.4468054149948,https://instagram.com/nickodemusnyc,https://open.spotify.com/artist/4VNKVCluxMcjqwYJm3yuQ3,8953.0,239.0,-1.0,671200.0,46.47622191023148,0.0,989.24,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,46,Nickodemus,37.0,,230779.10901001113,2697.0
2338,Ponte Pilas,395.4468054149948,https://instagram.com/mogliimusiic/,https://open.spotify.com/artist/0lIIsJafIVVi3ruN2vFzpS,2702.0,75.0,-1.0,510100.0,19.476266684942132,0.0,157.525,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,45,Moglii,36.0,,230779.10901001113,2697.0
2339,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/21uwzRwCgju3sHIeVFWB2z,480.0,7.0,-1.0,98.0,39.47628974928241,-1.0,73.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,Emrah Gökmen,68.0,-1.0,230779.10901001113,2697.0
2340,Ponte Pilas,395.4468054149948,https://instagram.com/vonwegenlisbeth/,https://open.spotify.com/artist/0uNoScPvcAL4krqNZfeJBq,2657.0,90.0,-1.0,808500.0,319.47631812600696,0.0,325.3333333333333,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,53,Von Wegen Lisbeth,29.0,,230779.10901001113,2697.0
2341,Ponte Pilas,395.4468054149948,https://instagram.com/wos.ds3/,https://open.spotify.com/artist/5YCc6xS5Gpj3EkaYGdjyNK,1769.0,43.0,-1.0,4900000.0,96.47636582502315,0.0,197.73684210526315,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,68,WOS,41.0,,230779.10901001113,2697.0
2342,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/2lKKGI2QHZxe4F7I9MMgks,1583.0,19.0,-1.0,410.0,151.4763905844676,-1.0,110.15384615384616,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,3,DANZI,83.0,-1.0,230779.10901001113,2697.0
2343,Ponte Pilas,395.4468054149948,https://instagram.com/plusmabeats,https://open.spotify.com/artist/1BrPtX4urPftXEDWrVTdRH,2524.0,113.0,-1.0,336700.0,13.476424356724536,0.0,204.875,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,41,Plusma,22.0,,230779.10901001113,2697.0
2344,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/1PDYN3Sl8i3tLsn6eTqC5r,532.0,10.0,-1.0,34700.0,84.47644931576389,-1.0,112.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,26,Lenny Fuck,53.0,-1.0,230779.10901001113,2697.0
2345,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/43hLqWR0uA6QPC0XM0hSsX,3942.0,23.0,-1.0,4600.0,452.4764615477199,-1.0,581.6666666666666,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,14,Sim Simmer,171.0,-1.0,230779.10901001113,2697.0
2346,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/2yB1Cs4ZY2awJGublBqZny,0.0,0.0,-1.0,8000.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,13,Heard Twice,0.0,-1.0,230779.10901001113,2697.0
2347,Ponte Pilas,395.4468054149948,https://instagram.com/illaymusic/,https://open.spotify.com/artist/0fwhx0wl0AByB5oeZERBh9,2745.0,22.0,-1.0,34.0,1268.4764986255557,0.0,460.6,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,0,ILLAY,124.0,,230779.10901001113,2697.0
2348,Ponte Pilas,395.4468054149948,https://instagram.com/pressluft.hanna,https://open.spotify.com/artist/1y9qwXtVo6JEo1cTF3zKa0,1621.0,26.0,-1.0,11200.0,431.47653228625,0.0,631.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,22,Presslufthanna,62.0,,230779.10901001113,2697.0
2349,Ponte Pilas,395.4468054149948,https://instagram.com/ntomusic/,https://open.spotify.com/artist/7ry8L53T4oJtSIogGYuioq,5279.0,116.0,-1.0,2000000.0,28.476584448877315,0.0,207.625,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,56,NTO,45.0,,230779.10901001113,2697.0
2350,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/3qS9rCN3k1e6uBRYzuxqAf,4362.0,18.0,-1.0,21600.0,3690.476607888565,-1.0,672.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,20,Yoko Duo,242.0,-1.0,230779.10901001113,2697.0
2351,Ponte Pilas,395.4468054149948,https://instagram.com/,https://open.spotify.com/artist/5cmqnZNaNDqgcsTOkQUmqB,3165.0,75.0,-1.0,85600.0,74.47663910076389,0.0,214.56666666666666,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,31,Perel,42.0,,230779.10901001113,2697.0
2352,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6Ow8jRxNKuhXlfGOOeP7ly,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,3,El Torpedo,0.0,-1.0,230779.10901001113,2697.0
2353,Ponte Pilas,395.4468054149948,https://instagram.com/monolinkmusic,https://open.spotify.com/artist/2I4hRNCYkPKJQlkoEZKjYx,3053.0,112.0,-1.0,2400000.0,67.47669721395833,0.0,139.6046511627907,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,59,Monolink,27.0,,230779.10901001113,2697.0
2354,Ponte Pilas,395.4468054149948,https://instagram.com/asa.808/,https://open.spotify.com/artist/2clnQoRMSrsLAHktJx8SHR,3011.0,37.0,-1.0,17800.0,151.4767385244213,0.0,501.1818181818182,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,19,Asa 808,81.0,,230779.10901001113,2697.0
2355,Ponte Pilas,395.4468054149948,https://instagram.com/anyma_ofc,https://open.spotify.com/artist/4iBwchw0U0GZv5RfVYSMxN,1131.0,25.0,-1.0,3700000.0,11.476778150243055,0.0,74.66666666666667,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,65,Anyma,45.0,,230779.10901001113,2697.0
2356,Ponte Pilas,395.4468054149948,https://instagram.com/rchan747,https://open.spotify.com/artist/4XdrSXGCK9KeWzLbz5Qqhl,2787.0,49.0,-1.0,15100.0,907.4768172047917,0.0,156.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,19,747,56.0,,230779.10901001113,2697.0
2357,Ponte Pilas,395.4468054149948,https://instagram.com/everybody_nu,https://open.spotify.com/artist/5tY2sa8I11tpMuhU9onQ6e,10811.0,141.0,-1.0,1400000.0,169.47687356010417,0.0,888.5172413793103,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,52,Nu,76.0,,230779.10901001113,2697.0
2358,Ponte Pilas,395.4468054149948,https://instagram.com/w,https://open.spotify.com/artist/7MyOyVdHb3cbI7fGZuG6gp,2083.0,31.0,-1.0,50300.0,53.47691207120371,0.0,112.77777777777777,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,29,Le Boom,67.0,,230779.10901001113,2697.0
2359,Ponte Pilas,395.4468054149948,https://instagram.com/ironcurtismusic,https://open.spotify.com/artist/3SxSMKGboN9d8DxDRIB7pH,5130.0,174.0,-1.0,33700.0,18.476969345335647,0.0,305.57142857142856,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,23,Iron Curtis,29.0,,230779.10901001113,2697.0
2360,Ponte Pilas,395.4468054149948,https://instagram.com/atnaofficial,https://open.spotify.com/artist/4ORnI4BzjKFbUply6fRvkX,2293.0,48.0,-1.0,263700.0,194.47701105417826,0.0,208.05263157894737,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,41,ÄTNA,47.0,,230779.10901001113,2697.0
2361,Ponte Pilas,395.4468054149948,https://instagram.com/vargkvint,https://open.spotify.com/artist/5NMemsa74w1oXETsZZkh1a,2447.0,39.0,-1.0,32400.0,67.47705227392362,0.0,434.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,23,Vargkvint,62.0,,230779.10901001113,2697.0
2362,Ponte Pilas,395.4468054149948,https://instagram.com/rasgarasga,https://open.spotify.com/artist/2AvW8AfEg9caYsocgwE7vF,2020.0,39.0,-1.0,3300.0,305.47709109062504,0.0,413.5833333333333,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,14,RasgaRasga,51.0,,230779.10901001113,2697.0
2363,Ponte Pilas,395.4468054149948,https://instagram.com/zouuuj,https://open.spotify.com/artist/2YsUJXkWJgXeuma5IB9lmo,930.0,45.0,-1.0,6600.0,26.477129247465275,0.0,56.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,14,Zouj,20.0,,230779.10901001113,2697.0
2364,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/5cXTehYkPMInEx6uR7phpF,1696.0,12.0,-1.0,217.0,680.4771539493751,-1.0,1016.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,AACKR,141.0,-1.0,230779.10901001113,2697.0
2365,Ponte Pilas,395.4468054149948,https://instagram.com/ccatnapp,https://open.spotify.com/artist/2W47Nby5KFaS1pdUt7qmCU,2986.0,71.0,-1.0,78500.0,46.477191082233794,0.0,217.56,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,31,Catnapp,42.0,,230779.10901001113,2697.0
2366,Ponte Pilas,395.4468054149948,https://instagram.com/fabian.krooss/,https://open.spotify.com/artist/4leH37QH7NYQAAGmeRPnZC,1208.0,31.0,-1.0,17500.0,22.477231496712964,0.0,91.23076923076923,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,20,Fabian Krooss,38.0,,230779.10901001113,2697.0
2367,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6L71LxY17w8Yzh1zUphpiW,4431.0,40.0,-1.0,444500.0,148.4772744029514,-1.0,1557.1666666666667,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,47,Egypt 80,110.0,-1.0,230779.10901001113,2697.0
2368,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/3wO3x8goZuWnibpyFMakpW,0.0,0.0,-1.0,28700.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,37,Lucas Nunes,0.0,-1.0,230779.10901001113,2697.0
2369,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/02W0b2f8duVOvwlq7DVP8I,0.0,0.0,-1.0,235.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,0,Air Cushion Finish,0.0,-1.0,230779.10901001113,2697.0
2370,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/3LLKPekzsuQ6ThinfhVqyT,4113.0,33.0,-1.0,1000.0,2609.477314391887,-1.0,1504.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,8,Steinregen Dubsystem,124.0,-1.0,230779.10901001113,2697.0
2371,Ponte Pilas,395.4468054149948,https://instagram.com/philipprumsch/,https://open.spotify.com/artist/5zqbBn2PpQPd7Zdrvs1Jm6,1986.0,26.0,-1.0,223.0,438.47733911564814,0.0,525.3333333333334,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,Philipp Rumsch Ensemble,76.0,,230779.10901001113,2697.0
2372,Ponte Pilas,395.4468054149948,https://instagram.com/janblomqvist_official/,https://open.spotify.com/artist/5wMlMjOLeJfS5DfxqGfm83,4096.0,164.0,-1.0,2100000.0,14.477401098854168,0.0,183.17391304347825,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,58,Jan Blomqvist,24.0,,230779.10901001113,2697.0
2373,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/2YSjty07Sb1bf1YO2pYjdp,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,5,Saskia Krause,0.0,-1.0,230779.10901001113,2697.0
2374,Ponte Pilas,395.4468054149948,https://instagram.com/avocado_music/,https://open.spotify.com/artist/7JvvCe2vwVSO9eXYX2equJ,900.0,21.0,-1.0,3100.0,19.47744957164352,0.0,146.83333333333334,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,9,Avocado,42.0,,230779.10901001113,2697.0
2375,Ponte Pilas,395.4468054149948,https://instagram.com/prettypinkmusic,https://open.spotify.com/artist/78GHS9zWXcj8tBke222g5N,4432.0,190.0,-1.0,715300.0,11.477538524675925,0.0,109.8970588235294,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,47,Pretty Pink,23.0,,230779.10901001113,2697.0
2376,Ponte Pilas,395.4468054149948,https://instagram.com/planet.flirt,https://open.spotify.com/artist/3r7Zk8H93U57M641nI2UBA,1565.0,36.0,-1.0,797.0,291.4775760685301,0.0,300.3636363636364,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,FLIRT,43.0,,230779.10901001113,2697.0
2377,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/2WX0Oa7mut0AYPW4InChUE,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,6,Timbaba,0.0,-1.0,230779.10901001113,2697.0
2378,Ponte Pilas,395.4468054149948,https://instagram.com/rivariverivi,https://open.spotify.com/artist/2XDxxRIdkv0BotNB3Pd9uS,1411.0,6.0,-1.0,266400.0,1211.477626144028,0.0,200.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,38,RIVA,235.0,,230779.10901001113,2697.0
2379,Ponte Pilas,395.4468054149948,https://instagram.com/adanatwins,https://open.spotify.com/artist/2JnkjHtuUjz83gkEx8QMS4,4685.0,124.0,-1.0,306900.0,39.47768155263889,0.0,170.46153846153845,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,41,Adana Twins,37.0,,230779.10901001113,2697.0
2380,Ponte Pilas,395.4468054149948,https://instagram.com/baltasarcomotto,https://open.spotify.com/artist/0C9GmkE2ni3bXFaJbHw01b,2216.0,53.0,-1.0,2800.0,515.4777253583566,0.0,780.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,24,Baltasar Comotto,41.0,,230779.10901001113,2697.0
2381,Ponte Pilas,395.4468054149948,https://instagram.com/meini_3.0,https://open.spotify.com/artist/4yVEkQ8vCUQtJFRioN4Zhj,6378.0,117.0,-1.0,35100.0,96.47780049946759,0.0,170.6888888888889,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,24,Marcus Meinhardt,54.0,,230779.10901001113,2697.0
2382,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6uP4P8qwS11kWUdEGdA1jt,3399.0,37.0,-1.0,11600.0,261.47782796028935,-1.0,1229.2,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,23,Maid of Ace,91.0,-1.0,230779.10901001113,2697.0
2383,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/37IEqx5279D13ChSARaEJm,501.0,10.0,-1.0,1200.0,494.47784071306717,-1.0,7.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,8,Nixe,50.0,-1.0,230779.10901001113,2697.0
2384,Ponte Pilas,395.4468054149948,https://instagram.com/nikki__nair,https://open.spotify.com/artist/27JCep1zDO3K8GY50trDo6,1607.0,118.0,-1.0,143400.0,11.477878871296296,0.0,31.294117647058822,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,35,Nikki Nair,13.0,,230779.10901001113,2697.0
2385,Ponte Pilas,395.4468054149948,https://instagram.com/djfreedomfighters,https://open.spotify.com/artist/7Fmu1wTZGOG9b2w5qvM9XR,4617.0,127.0,-1.0,168200.0,67.47793919065973,0.0,214.79545454545453,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,36,Freedom Fighters,36.0,,230779.10901001113,2697.0
2386,Ponte Pilas,395.4468054149948,https://instagram.com/philippfein,https://open.spotify.com/artist/0CQnLZuS9IdVnBafJaZFKU,0.0,0.0,-1.0,1500.0,0.0,0.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,5,Philipp Fein,0.0,,230779.10901001113,2697.0
2387,Ponte Pilas,395.4468054149948,https://instagram.com/zeibarra,https://open.spotify.com/artist/52GmrK0buOOvHo7Kk20O4U,1097.0,15.0,-1.0,122900.0,75.47801820339122,0.0,146.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,40,Zé Ibarra,73.0,,230779.10901001113,2697.0
