,Artist Link,Average Likes,Average Comments,Average Release Time IG
249,https://open.spotify.com/artist/3bLSAQPeix7Xm2e5Gtn48R,3083.09375,8.0,5.0
250,https://open.spotify.com/artist/5OlITTCPCIxWOa3TEpemuF,-1.0,-1.0,-1.0
251,https://open.spotify.com/artist/4cDrPgbp1NzHryskyc9Hn1,-1.0,-1.0,-1.0
252,https://open.spotify.com/artist/3TfOFktZy6PzWu2W9fZv5Z,-1.0,-1.0,-1.0
253,https://open.spotify.com/artist/1pXT9wt3jNgkk4AVvAydBm,85.45454545454545,5.444444444444445,5.0
254,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0,-1.0,-1.0,-1.0
255,https://open.spotify.com/artist/7FNOdfxOvdi8xnpVJ8Wp5R,-1.0,-1.0,-1.0
256,https://open.spotify.com/artist/6kMOabD0AtCGJB632jMilU,38.11764705882353,3.4444444444444446,22.0
257,https://open.spotify.com/artist/4iy3JrFlBLHPvXqN1OcQS1,-1.0,-1.0,-1.0
258,https://open.spotify.com/artist/2HPYUQ6GsPbZHvkyYe2jdm,8650.641025641025,42.0,1.0
259,https://open.spotify.com/artist/0Xi59sEw38vRvwleSAVqoo,-1.0,-1.0,-1.0
260,https://open.spotify.com/artist/03UZwtrCiMR9P10LcjQ5Wu,5013.882352941177,10.166666666666666,1.0
261,https://open.spotify.com/artist/6w5nIAeqFbZa9qssSwPsyn,-1.0,-1.0,-1.0
